Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
RUTW220331P02080000,2022-03-31 11:37AM EDT,"2,080.00",3.8,3.4,3.8,-4.6,-54.76%,36,115,19.17%
RUTW220331P02090000,2022-03-31 11:36AM EDT,"2,090.00",8.09,7.1,7.6,-3.47,-30.02%,235,43,19.18%
RUTW220331P02100000,2022-03-31 11:29AM EDT,"2,100.00",12.67,12.1,13.7,-3.79,-23.03%,24,327,20.28%
RUTW220331P02110000,2022-03-31 11:00AM EDT,"2,110.00",13.27,19.5,21.8,-10.07,-43.14%,16,122,22.86%
RUTW220331P02120000,2022-03-31 9:51AM EDT,"2,120.00",20.37,28.4,30.9,-9.8,-32.48%,21,74,26.27%
RUTW220331P02130000,2022-03-30 4:04PM EDT,"2,130.00",39,36.7,39.7,0,-,12,46,26.50%
RUTW220331P02140000,2022-03-30 3:48PM EDT,"2,140.00",49.8,47.4,50.8,0,-,1,27,37.06%
RUTW220331P02150000,2022-03-31 10:46AM EDT,"2,150.00",54.5,58.8,62.2,28.3,+108.02%,1,57,48.48%
RUTW220331P02160000,2022-03-28 11:49AM EDT,"2,160.00",107.4,68.9,71.8,0,-,10,72,52.16%
RUTW220331P02170000,2022-03-30 4:00PM EDT,"2,170.00",77.72,77.5,80.8,0,-,12,213,52.22%
RUTW220331P02180000,2022-03-28 3:10PM EDT,"2,180.00",115.02,87.4,90.8,0,-,1,32,57.01%
RUTW220331P02190000,2022-03-30 1:01PM EDT,"2,190.00",72.52,97.1,100.5,0,-,1,40,59.77%
RUTW220331P02200000,2022-03-30 1:01PM EDT,"2,200.00",82.44,107.2,110.6,0,-,1,51,64.93%
RUTW220331P02210000,2022-03-24 1:39PM EDT,"2,210.00",147.57,117.1,120.5,0,-,1,2,50.83%
RUTW220331P02220000,2022-03-25 12:13PM EDT,"2,220.00",151.17,128,131.2,0,-,1,7,65.20%
RUTW220331P02230000,2022-03-07 1:35PM EDT,"2,230.00",266.71,137.2,140.6,0,-,1,3,59.72%
RUTW220331P02240000,2022-03-11 10:48AM EDT,"2,240.00",215.3,147.2,150.6,0,-,2,4,63.23%
RUTW220331P02250000,2022-03-17 11:18AM EDT,"2,250.00",210.26,158.7,161.3,0,-,4,147,81.08%
RUTW220331P02260000,2022-03-29 12:32PM EDT,"2,260.00",147.18,167.4,170.8,0,-,1,4,73.76%
RUTW220331P02270000,2022-03-25 11:10AM EDT,"2,270.00",197.52,178.6,182.1,0,-,1,6,92.30%
RUTW220331P02280000,2022-03-29 3:42PM EDT,"2,280.00",146.03,187.2,190.6,0,-,1,16,76.83%
RUTW220331P02290000,2022-03-09 10:30AM EDT,"2,290.00",299.33,197.1,200.5,0,-,1,13,77.73%
RUTW220331P02300000,2022-03-22 1:25PM EDT,"2,300.00",220.42,207.2,210.6,0,-,3,10,83.40%
RUTW220331P02310000,2022-03-22 1:25PM EDT,"2,310.00",230.7,218.3,221.7,0,-,3,17,103.96%
RUTW220331P02320000,2021-11-26 11:15AM EDT,"2,320.00",190.3,150.4,154.4,0,-,1,37,0.00%
RUTW220331P02330000,2021-11-10 7:48AM EDT,"2,330.00",207.75,180.7,185.6,0,-,-,48,0.00%
RUTW220331P02340000,2021-12-29 10:32AM EDT,"2,340.00",154.4,402.3,411.8,0,-,1,6,574.41%
RUTW220331P02350000,2021-11-10 7:48AM EDT,"2,350.00",215.35,193.4,198.4,0,-,54,34,0.00%
RUTW220331P02360000,2021-11-10 7:48AM EDT,"2,360.00",259.18,199.9,205,0,-,4,2,0.00%
RUTW220331P02370000,2021-11-10 7:48AM EDT,"2,370.00",313.1,206.6,211.9,0,-,2,13,0.00%
RUTW220331P02380000,2021-11-10 7:48AM EDT,"2,380.00",318.97,213.5,218.8,0,-,2,5,0.00%
RUTW220331P02390000,2021-11-10 7:48AM EDT,"2,390.00",242.22,220.6,226,0,-,44,90,0.00%
RUTW220331P02400000,2022-03-17 3:13PM EDT,"2,400.00",345.83,307.2,310.6,0,-,2,19,114.60%
RUTW220331P02410000,2021-11-10 7:48AM EDT,"2,410.00",236.53,235.1,240.7,0,-,4,7,0.00%
RUTW220331P02430000,2021-12-03 4:41PM EDT,"2,430.00",315.29,209,212.6,0,-,1,1,0.00%
RUTW220331P02440000,2021-11-26 11:00AM EDT,"2,440.00",254.3,231,236.3,0,-,1,2,0.00%
RUTW220331P02450000,2021-11-26 11:04AM EDT,"2,450.00",265.4,238.8,244.2,0,-,1,10,0.00%
RUTW220331P02460000,2021-11-10 7:48AM EDT,"2,460.00",284.83,274.1,280.1,0,-,-,6,0.00%
RUTW220331P02470000,2021-11-10 7:48AM EDT,"2,470.00",253.63,282.3,288.4,0,-,-,-,0.00%
RUTW220331P02480000,2021-11-10 7:48AM EDT,"2,480.00",280.54,290.6,296.7,0,-,4,7,0.00%
RUTW220331P02490000,2021-11-10 7:48AM EDT,"2,490.00",295.45,299,305.2,0,-,-,7,0.00%
RUTW220331P02500000,2021-11-10 7:48AM EDT,"2,500.00",313.32,307.6,313.8,0,-,-,6,0.00%
RUTW220331P02600000,2022-01-18 1:13AM EDT,"2,600.00",459.21,0,0,0,-,-,0,0.00%
RUTW220331P02620000,2021-11-10 7:48AM EDT,"2,620.00",471.8,416.5,423.2,0,-,2,1,0.00%
RUTW220331P02640000,2021-11-10 7:48AM EDT,"2,640.00",468.57,435.4,442.2,0,-,-,1,0.00%
RUTW220331P02680000,2021-11-10 7:48AM EDT,"2,680.00",452.83,473.8,480.7,0,-,-,1,0.00%
RUTW220331P02800000,2022-01-18 1:13AM EDT,"2,800.00",658.15,0,0,0,-,-,0,0.00%
