Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
RUTW220531C02235000,2022-03-21 11:32AM EDT,"2,235.00",23.4,19.4,20.2,0,-,4,4,19.51%
RUTW220531C02240000,2022-03-30 2:11PM EDT,"2,240.00",19.38,18.7,19.5,0,-,21,25,19.61%
RUTW220531C02245000,2022-03-24 2:25PM EDT,"2,245.00",14.56,17.4,18.4,0,-,-,5,19.54%
RUTW220531C02250000,2022-03-29 3:34PM EDT,"2,250.00",17.27,16.2,17,0,-,20,284,19.32%
RUTW220531C02255000,2022-03-21 11:32AM EDT,"2,255.00",18.8,15.3,16,0,-,4,4,19.25%
RUTW220531C02260000,2022-03-25 11:26AM EDT,"2,260.00",12.84,14.6,15.4,0,-,1,2,19.34%
RUTW220531C02265000,2022-03-21 3:09PM EDT,"2,265.00",14.07,13.5,14.2,0,-,-,1,19.14%
RUTW220531C02270000,2022-03-23 1:44PM EDT,"2,270.00",12.26,12.7,13.4,0,-,15,6,19.11%
RUTW220531C02280000,2022-03-21 3:04PM EDT,"2,280.00",11.91,11.4,12,0,-,5,5,19.08%
RUTW220531C02290000,2022-03-29 3:15PM EDT,"2,290.00",16.3,10,10.6,0,-,2,3,18.99%
RUTW220531C02295000,2022-01-19 3:43PM EDT,"2,295.00",36.1,15.4,16.6,0,-,3,3,22.29%
RUTW220531C02300000,2022-03-29 3:34PM EDT,"2,300.00",15.79,8.9,9.6,0,-,1,8,19.06%
RUTW220531C02305000,2022-03-24 3:17PM EDT,"2,305.00",7.51,8.3,8.8,0,-,1,8,18.90%
RUTW220531C02310000,2022-03-24 1:08PM EDT,"2,310.00",6.85,7.9,8.4,0,-,-,1,18.95%
RUTW220531C02320000,2022-02-17 3:16PM EDT,"2,320.00",15.4,7,17,0,-,1,1,24.14%
RUTW220531C02325000,2022-03-30 3:09PM EDT,"2,325.00",6.98,6.5,7,0,-,2,258,18.91%
RUTW220531C02330000,2022-03-24 1:08PM EDT,"2,330.00",5.4,6.1,6.6,0,-,1,7,18.91%
RUTW220531C02335000,2022-03-21 3:55PM EDT,"2,335.00",7.06,5.7,6.3,0,-,3,7,18.97%
RUTW220531C02340000,2022-01-10 10:34AM EDT,"2,340.00",47.61,14.6,15.5,0,-,1,0,24.70%
RUTW220531C02345000,2022-03-23 11:36AM EDT,"2,345.00",6.61,5.2,5.7,0,-,2,3,19.05%
RUTW220531C02350000,2022-03-28 4:11PM EDT,"2,350.00",3.75,4.8,5.4,0,-,3,252,19.08%
RUTW220531C02355000,2022-03-29 1:13PM EDT,"2,355.00",5.57,4.5,5.1,0,-,1,7,19.09%
RUTW220531C02360000,2022-01-14 10:55AM EDT,"2,360.00",38.18,11.8,12.9,0,-,1,1,24.55%
RUTW220531C02365000,2022-03-25 11:04AM EDT,"2,365.00",4.07,4,4.5,0,-,4,4,19.08%
RUTW220531C02370000,2022-03-09 1:53PM EDT,"2,370.00",7.8,3.8,4.4,0,-,2,21,19.24%
RUTW220531C02380000,2022-03-28 3:56PM EDT,"2,380.00",2.59,3.5,4,0,-,12,14,19.35%
RUTW220531C02385000,2021-12-13 1:06AM EDT,"2,385.00",77.8,0,0,0,-,3,0,6.25%
RUTW220531C02390000,2022-03-14 12:06AM EDT,"2,390.00",6.55,3.1,3.5,0,-,-,10,19.31%
RUTW220531C02400000,2022-03-21 10:31AM EDT,"2,400.00",4.46,2.75,3.2,0,-,2,170,19.45%
RUTW220531C02405000,2022-01-24 11:35AM EDT,"2,405.00",9.4,3.9,4.6,0,-,-,6,21.17%
RUTW220531C02410000,2022-01-31 12:55PM EDT,"2,410.00",6.52,6.9,7.7,0,-,-,8,24.04%
RUTW220531C02415000,2022-03-24 2:15PM EDT,"2,415.00",2.1,2.35,2.8,0,-,-,6,19.64%
RUTW220531C02420000,2021-12-13 1:06AM EDT,"2,420.00",64.8,0,0,0,-,3,0,6.25%
RUTW220531C02435000,2022-02-15 4:09PM EDT,"2,435.00",7.76,1,3.8,0,-,7,1,21.77%
RUTW220531C02440000,2022-01-18 1:12AM EDT,"2,440.00",18.6,0,0,0,-,-,0,6.25%
RUTW220531C02445000,2022-03-14 12:06AM EDT,"2,445.00",3.5,1.75,2.1,0,-,-,22,19.96%
RUTW220531C02450000,2022-03-21 10:56AM EDT,"2,450.00",2.65,1.7,2.05,0,-,2,3,20.10%
RUTW220531C02455000,2022-01-18 1:12AM EDT,"2,455.00",21.5,0,0,0,-,-,0,6.25%
RUTW220531C02460000,2022-01-27 11:18AM EDT,"2,460.00",6.1,1.8,6.6,0,-,-,1,25.69%
RUTW220531C02470000,2022-03-11 12:14PM EDT,"2,470.00",2.52,1.4,1.75,0,-,3,2,20.41%
RUTW220531C02475000,2022-02-01 11:00AM EDT,"2,475.00",4.5,3.3,3.8,0,-,2,0,23.60%
RUTW220531C02480000,2022-01-07 4:59PM EDT,"2,480.00",20.44,2.6,3.5,0,-,5,9,23.46%
RUTW220531C02490000,2022-01-18 10:56AM EDT,"2,490.00",11.91,3.5,4.1,0,-,1,1,24.63%
RUTW220531C02500000,2022-03-30 12:18PM EDT,"2,500.00",1.62,1.05,1.4,0,-,1,8,20.90%
RUTW220531C02505000,2022-01-24 3:54PM EDT,"2,505.00",5.5,1.45,2.25,0,-,-,7,22.74%
RUTW220531C02520000,2022-01-31 12:55PM EDT,"2,520.00",3.05,2.65,3.2,0,-,-,8,24.81%
RUTW220531C02550000,2022-02-03 11:29AM EDT,"2,550.00",2.1,0.7,4.8,0,-,3,4,28.10%
RUTW220531C02605000,2022-03-01 4:48PM EDT,"2,605.00",1.2,0.45,0.7,0,-,-,4,22.67%
RUTW220531C02650000,2022-03-23 3:18PM EDT,"2,650.00",0.3,0.3,0.6,0,-,1,7,23.74%
RUTW220531C02700000,2022-02-15 1:30PM EDT,"2,700.00",1.15,0.35,0.8,0,-,-,5,26.26%
RUTW220531C02750000,2022-03-24 2:15PM EDT,"2,750.00",0.27,0.15,0.4,0,-,6,20,25.72%
RUTW220531C02800000,2022-02-04 2:56PM EDT,"2,800.00",0.61,0.15,4.8,0,-,3,3,38.22%
RUTW220531C02850000,2022-03-28 11:31AM EDT,"2,850.00",0.1,0.05,0.3,0,-,10,10,27.81%
RUTW220531C02950000,2022-03-10 11:55AM EDT,"2,950.00",0.15,0,0.25,0,-,10,10,29.98%
RUTW220531C03000000,2022-03-14 12:06AM EDT,"3,000.00",0.1,0,0.2,0,-,-,10,30.62%
