Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
RUTW220331C02140000,2022-03-31 11:30AM EDT,"2,140.00",0.22,0.1,0.3,-0.75,-77.32%,60,53,23.24%
RUTW220331C02150000,2022-03-31 11:03AM EDT,"2,150.00",0.18,0,0.2,-0.49,-73.13%,8,67,25.44%
RUTW220331C02160000,2022-03-31 11:37AM EDT,"2,160.00",0.07,0.05,0.1,-0.41,-85.42%,4,157,26.47%
RUTW220331C02170000,2022-03-31 11:31AM EDT,"2,170.00",0.07,0,0.1,-0.33,-82.50%,41,142,29.69%
RUTW220331C02180000,2022-03-31 10:17AM EDT,"2,180.00",0.03,0,0.05,-0.27,-90.00%,24,106,30.47%
RUTW220331C02190000,2022-03-31 10:03AM EDT,"2,190.00",0.05,0,0.05,-0.4,-88.89%,12,130,33.40%
RUTW220331C02200000,2022-03-31 10:29AM EDT,"2,200.00",0.03,0,0.05,-0.07,-70.00%,36,536,36.33%
RUTW220331C02210000,2022-03-31 9:33AM EDT,"2,210.00",0.05,0,0.05,0,-,17,101,39.26%
RUTW220331C02220000,2022-03-31 11:31AM EDT,"2,220.00",0.02,0,0.05,-0.03,-60.00%,3,86,42.19%
RUTW220331C02230000,2022-03-29 2:46PM EDT,"2,230.00",0.45,0,0.05,0,-,10,284,44.92%
RUTW220331C02240000,2022-03-31 9:30AM EDT,"2,240.00",0.04,0,0.05,-0.31,-88.57%,2,69,47.85%
RUTW220331C02250000,2022-03-29 4:05PM EDT,"2,250.00",0.45,0,0.05,0,-,12,113,50.59%
RUTW220331C02260000,2022-03-10 3:46PM EDT,"2,260.00",1.37,0,0.05,0,-,3,138,50.00%
RUTW220331C02270000,2022-03-30 1:36PM EDT,"2,270.00",0.1,0,0.05,0,-,5,14,52.73%
RUTW220331C02280000,2022-03-23 3:57PM EDT,"2,280.00",0.24,0,0.05,0,-,10,24,55.08%
RUTW220331C02290000,2022-03-15 1:24PM EDT,"2,290.00",0.32,0,0.05,0,-,5,89,57.81%
RUTW220331C02300000,2022-03-24 1:12PM EDT,"2,300.00",0.15,0,0.05,0,-,23,107,60.16%
RUTW220331C02310000,2022-03-10 12:00PM EDT,"2,310.00",0.65,0,0.05,0,-,20,31,62.50%
RUTW220331C02320000,2022-03-23 3:49PM EDT,"2,320.00",0.15,0,0.05,0,-,3,49,65.23%
RUTW220331C02330000,2022-03-23 11:17AM EDT,"2,330.00",0.17,0,0.05,0,-,15,159,67.58%
RUTW220331C02340000,2022-03-23 3:53PM EDT,"2,340.00",0.12,0,0.05,0,-,13,49,69.92%
RUTW220331C02350000,2022-03-24 1:12PM EDT,"2,350.00",0.07,0,0.05,0,-,23,150,72.66%
RUTW220331C02360000,2022-03-22 3:42PM EDT,"2,360.00",0.2,0,0.05,0,-,40,895,75.00%
RUTW220331C02370000,2022-03-18 3:53PM EDT,"2,370.00",0.25,0,0.05,0,-,2,10,77.34%
RUTW220331C02380000,2022-01-19 11:36AM EDT,"2,380.00",6.55,0.7,1.2,0,-,1,2,118.70%
RUTW220331C02390000,2022-03-22 1:17PM EDT,"2,390.00",0.1,0,0.05,0,-,30,37,82.03%
RUTW220331C02400000,2022-03-25 1:30PM EDT,"2,400.00",0.06,0,0.05,0,-,1,273,84.38%
RUTW220331C02410000,2022-03-16 1:15PM EDT,"2,410.00",0.1,0,0.05,0,-,40,50,86.72%
RUTW220331C02420000,2022-02-23 2:22PM EDT,"2,420.00",0.31,0,0.1,0,-,1,8,94.34%
RUTW220331C02430000,2022-03-22 12:50PM EDT,"2,430.00",0.05,0,0.05,0,-,20,35,91.41%
RUTW220331C02440000,2022-01-31 11:39AM EDT,"2,440.00",1.07,0.3,0.6,0,-,1,407,124.66%
RUTW220331C02450000,2022-03-17 11:10AM EDT,"2,450.00",0.11,0,0.05,0,-,1,59,96.09%
RUTW220331C02460000,2022-03-18 11:11AM EDT,"2,460.00",0.11,0,0.05,0,-,1,63,98.05%
RUTW220331C02470000,2022-01-27 5:00PM EDT,"2,470.00",0.93,0,1.8,0,-,1,5,145.80%
RUTW220331C02480000,2022-02-02 12:29PM EDT,"2,480.00",0.78,0.05,0.35,0,-,2,3,124.02%
RUTW220331C02490000,2022-01-27 5:00PM EDT,"2,490.00",0.79,0,1.75,0,-,2,1,151.22%
RUTW220331C02500000,2022-03-04 3:22PM EDT,"2,500.00",0.1,0,0.05,0,-,5,19,107.03%
RUTW220331C02510000,2022-02-24 2:28PM EDT,"2,510.00",0.1,0,0.1,0,-,-,20,115.63%
RUTW220331C02520000,2022-02-23 2:17PM EDT,"2,520.00",0.22,0,0.1,0,-,4,29,117.97%
RUTW220331C02530000,2022-03-04 3:22PM EDT,"2,530.00",0.05,0,0.05,0,-,5,6,113.28%
RUTW220331C02540000,2022-03-04 3:08PM EDT,"2,540.00",0.16,0,0.05,0,-,5,279,115.63%
RUTW220331C02550000,2022-03-21 9:39AM EDT,"2,550.00",0.11,0,0.05,0,-,1,22,117.97%
RUTW220331C02560000,2022-01-20 4:37PM EDT,"2,560.00",0.96,0,0.7,0,-,1,1,153.22%
RUTW220331C02570000,2022-03-04 3:08PM EDT,"2,570.00",0.11,0,0.05,0,-,5,14,121.88%
RUTW220331C02580000,2022-03-01 4:23PM EDT,"2,580.00",0.1,0,0.05,0,-,30,35,124.22%
RUTW220331C02590000,2022-01-12 12:42PM EDT,"2,590.00",1.9,0,0.75,0,-,10,15,162.21%
RUTW220331C02600000,2022-03-21 9:39AM EDT,"2,600.00",0.1,0,0.05,0,-,1,74,128.13%
RUTW220331C02610000,2021-12-15 11:52AM EDT,"2,610.00",4.9,1.4,1.8,0,-,60,60,201.59%
RUTW220331C02620000,2022-02-15 1:41PM EDT,"2,620.00",0.2,0,0.15,0,-,40,40,144.92%
RUTW220331C02640000,2022-02-09 3:16PM EDT,"2,640.00",0.3,0,0.15,0,-,1,1,149.22%
RUTW220331C02660000,2021-11-17 11:31AM EDT,"2,660.00",25.7,4.1,4.7,0,-,15,9,254.22%
RUTW220331C02670000,2021-12-20 1:30PM EDT,"2,670.00",2.95,0.45,0.8,0,-,-,7,193.31%
RUTW220331C02700000,2022-03-17 1:46PM EDT,"2,700.00",0.05,0,0.05,0,-,2,90,148.44%
RUTW220331C02710000,2021-11-23 10:31AM EDT,"2,710.00",14,2.55,3.3,0,-,10,10,251.90%
RUTW220331C02720000,2022-02-15 1:41PM EDT,"2,720.00",0.16,0,0.15,0,-,20,35,166.41%
RUTW220331C02750000,2022-02-01 12:41PM EDT,"2,750.00",0.2,0,0.2,0,-,-,10,176.95%
RUTW220331C02800000,2022-02-11 4:46PM EDT,"2,800.00",0.1,0,0.15,0,-,20,171,182.81%
RUTW220331C02900000,2022-01-19 5:05PM EDT,"2,900.00",0.22,0,0.5,0,-,30,86,225.98%
RUTW220331C02950000,2021-11-30 12:13PM EDT,"2,950.00",1.25,0.3,0.55,0,-,2,11,249.41%
RUTW220331C03000000,2022-03-07 12:58PM EDT,"3,000.00",0.05,0,0.05,0,-,14,14,203.91%
RUTW220331C03050000,2022-02-10 1:56PM EDT,"3,050.00",0.05,0,0.1,0,-,1,6,223.44%
RUTW220331C03100000,2021-11-10 7:47AM EDT,"3,100.00",10.7,0,1.05,0,-,-,5,287.01%
RUTW220331C03150000,2021-11-01 12:24PM EDT,"3,150.00",1.45,0.1,1.15,0,-,5,5,302.73%
RUTW220331C03200000,2021-10-21 10:47AM EDT,"3,200.00",1,0.8,1.3,0,-,-,2,331.74%
RUTW220331C03250000,2021-11-05 11:17AM EDT,"3,250.00",2.27,0,10,0,-,2,2,422.95%
RUTW220331C03350000,2021-11-17 1:03PM EDT,"3,350.00",0.52,0.1,0.35,0,-,-,4,309.38%
RUTW220331C03400000,2021-11-17 1:03PM EDT,"3,400.00",0.42,0.05,0.35,0,-,4,27,314.84%
